Type,Name,DisplayName,ResponsibleTeam,Manufacturer,Supplier,SerialNumber,ParentName,StationIdentifier,ClientPcHostname,Metadata,PinnedObjectHandle,OrganizationId,StorageLocation,EquipmentStatus,MachineId,StockQuantity,MinStockThreshold,IsStockItem,Technology,MachineType,GroupId
HardwareComponent,SPARE-BALL-RFID-RWD-0357,Synthetic Balluff BIS-M 13.56MHz High-Temp RFID Reader #357,Plant Maintenance (Synthetic AI Guild),Balluff,Direct Automation Europe,SN-FAKE-BALL-0357,,,,"{""CostInHUF"": 480000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle G \u2013 Shelf 6-3"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle G – Shelf 6-3,InStorage,,,,False,Test,,
HardwareComponent,SPARE-TRUMPF-OPTIC-0358,Synthetic Trumpf BEO D70 Laser Seam Optical Focus Head #358,Plant Maintenance (Synthetic AI Guild),Trumpf,Direct Automation Europe,SN-FAKE-TRUM-0358,,,,"{""CostInHUF"": 4500000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle A \u2013 Shelf 7-4"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle A – Shelf 7-4,InStorage,,,,False,Welding,,
HardwareComponent,SPARE-TOX-E-PRESS-0359,Synthetic TOX ElectricDrive 50kN Servo Press Drive #359,Plant Maintenance (Synthetic AI Guild),TOX Pressotechnik,Direct Automation Europe,SN-FAKE-TOX -0359,,,,"{""CostInHUF"": 4800000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle B \u2013 Shelf 8-5"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle B – Shelf 8-5,InStorage,,,,False,Fastening,,
HardwareComponent,SPARE-HIRS-BOBCAT-0360,Synthetic Hirschmann BRS20 Industrial Managed Switch #360,Plant Maintenance (Synthetic AI Guild),Hirschmann,Direct Automation Europe,SN-FAKE-HIRS-0360,,,,"{""CostInHUF"": 720000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle C \u2013 Shelf 1-1"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle C – Shelf 1-1,InStorage,,,,False,Platform Operations,,
HardwareComponent,SPARE-SIEM-S7-1500-0361,Synthetic Siemens S7-1500 CPU 1516-3 PN/DP (Spare) #361,Plant Maintenance (Synthetic AI Guild),Siemens,Direct Automation Europe,SN-FAKE-SIEM-0361,,,,"{""CostInHUF"": 2850000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle D \u2013 Shelf 2-2"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle D – Shelf 2-2,InStorage,,,,False,Assembly,,
HardwareComponent,SPARE-BECK-AX5000-0362,Synthetic Beckhoff AX5000 Servo Drive 12A (Spare) #362,Plant Maintenance (Synthetic AI Guild),Beckhoff,Direct Automation Europe,SN-FAKE-BECK-0362,,,,"{""CostInHUF"": 1450000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle E \u2013 Shelf 3-3"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle E – Shelf 3-3,InStorage,,,,False,Robotics,,
HardwareComponent,SPARE-COGN-IN9912-0363,Synthetic Cognex In-Sight 9912 12MP Inspection Camera #363,Plant Maintenance (Synthetic AI Guild),Cognex,Direct Automation Europe,SN-FAKE-COGN-0363,,,,"{""CostInHUF"": 2200000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle F \u2013 Shelf 4-4"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle F – Shelf 4-4,InStorage,,,,False,Test,,
HardwareComponent,SPARE-KUKA-KRC4-PC-0364,Synthetic KUKA KRC4 Industrial Robot Controller PC #364,Plant Maintenance (Synthetic AI Guild),KUKA,Direct Automation Europe,SN-FAKE-KUKA-0364,,,,"{""CostInHUF"": 3900000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle G \u2013 Shelf 5-5"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle G – Shelf 5-5,InStorage,,,,False,Robotics,,
HardwareComponent,SPARE-FEST-VTUG-16-0365,Synthetic Festo VTUG Valve Terminal 16-Valve Multi #365,Plant Maintenance (Synthetic AI Guild),Festo,Direct Automation Europe,SN-FAKE-FEST-0365,,,,"{""CostInHUF"": 850000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle A \u2013 Shelf 6-1"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle A – Shelf 6-1,InStorage,,,,False,Assembly,,
HardwareComponent,SPARE-ATLAS-STR-61-0366,Synthetic Atlas Copco Tensor STR-61 Tightening Spindle #366,Plant Maintenance (Synthetic AI Guild),Atlas Copco,Direct Automation Europe,SN-FAKE-ATLA-0366,,,,"{""CostInHUF"": 3100000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle B \u2013 Shelf 7-2"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle B – Shelf 7-2,InStorage,,,,False,Fastening,,
HardwareComponent,SPARE-SICK-MICROSCAN-0367,Synthetic SICK microScan3 Core Safety Laser Scanner #367,Plant Maintenance (Synthetic AI Guild),SICK,Direct Automation Europe,SN-FAKE-SICK-0367,,,,"{""CostInHUF"": 1250000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle C \u2013 Shelf 8-3"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle C – Shelf 8-3,InStorage,,,,False,Assembly,,
HardwareComponent,SPARE-SEW-MOVIPRO-0368,Synthetic SEW Eurodrive MOVIPRO Decentralized Inverter #368,Plant Maintenance (Synthetic AI Guild),SEW Eurodrive,Direct Automation Europe,SN-FAKE-SEW -0368,,,,"{""CostInHUF"": 1600000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle D \u2013 Shelf 1-4"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle D – Shelf 1-4,InStorage,,,,False,Assembly,,
HardwareComponent,SPARE-BALL-RFID-RWD-0369,Synthetic Balluff BIS-M 13.56MHz High-Temp RFID Reader #369,Plant Maintenance (Synthetic AI Guild),Balluff,Direct Automation Europe,SN-FAKE-BALL-0369,,,,"{""CostInHUF"": 480000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle E \u2013 Shelf 2-5"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle E – Shelf 2-5,InStorage,,,,False,Test,,
HardwareComponent,SPARE-TRUMPF-OPTIC-0370,Synthetic Trumpf BEO D70 Laser Seam Optical Focus Head #370,Plant Maintenance (Synthetic AI Guild),Trumpf,Direct Automation Europe,SN-FAKE-TRUM-0370,,,,"{""CostInHUF"": 4500000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle F \u2013 Shelf 3-1"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle F – Shelf 3-1,InStorage,,,,False,Welding,,
HardwareComponent,SPARE-TOX-E-PRESS-0371,Synthetic TOX ElectricDrive 50kN Servo Press Drive #371,Plant Maintenance (Synthetic AI Guild),TOX Pressotechnik,Direct Automation Europe,SN-FAKE-TOX -0371,,,,"{""CostInHUF"": 4800000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle G \u2013 Shelf 4-2"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle G – Shelf 4-2,InStorage,,,,False,Fastening,,
HardwareComponent,SPARE-HIRS-BOBCAT-0372,Synthetic Hirschmann BRS20 Industrial Managed Switch #372,Plant Maintenance (Synthetic AI Guild),Hirschmann,Direct Automation Europe,SN-FAKE-HIRS-0372,,,,"{""CostInHUF"": 720000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle A \u2013 Shelf 5-3"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle A – Shelf 5-3,InStorage,,,,False,Platform Operations,,
HardwareComponent,SPARE-SIEM-S7-1500-0373,Synthetic Siemens S7-1500 CPU 1516-3 PN/DP (Spare) #373,Plant Maintenance (Synthetic AI Guild),Siemens,Direct Automation Europe,SN-FAKE-SIEM-0373,,,,"{""CostInHUF"": 2850000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle B \u2013 Shelf 6-4"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle B – Shelf 6-4,InStorage,,,,False,Assembly,,
HardwareComponent,SPARE-BECK-AX5000-0374,Synthetic Beckhoff AX5000 Servo Drive 12A (Spare) #374,Plant Maintenance (Synthetic AI Guild),Beckhoff,Direct Automation Europe,SN-FAKE-BECK-0374,,,,"{""CostInHUF"": 1450000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle C \u2013 Shelf 7-5"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle C – Shelf 7-5,InStorage,,,,False,Robotics,,
HardwareComponent,SPARE-COGN-IN9912-0375,Synthetic Cognex In-Sight 9912 12MP Inspection Camera #375,Plant Maintenance (Synthetic AI Guild),Cognex,Direct Automation Europe,SN-FAKE-COGN-0375,,,,"{""CostInHUF"": 2200000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle D \u2013 Shelf 8-1"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle D – Shelf 8-1,InStorage,,,,False,Test,,
HardwareComponent,SPARE-KUKA-KRC4-PC-0376,Synthetic KUKA KRC4 Industrial Robot Controller PC #376,Plant Maintenance (Synthetic AI Guild),KUKA,Direct Automation Europe,SN-FAKE-KUKA-0376,,,,"{""CostInHUF"": 3900000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle E \u2013 Shelf 1-2"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle E – Shelf 1-2,InStorage,,,,False,Robotics,,
HardwareComponent,SPARE-FEST-VTUG-16-0377,Synthetic Festo VTUG Valve Terminal 16-Valve Multi #377,Plant Maintenance (Synthetic AI Guild),Festo,Direct Automation Europe,SN-FAKE-FEST-0377,,,,"{""CostInHUF"": 850000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle F \u2013 Shelf 2-3"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle F – Shelf 2-3,InStorage,,,,False,Assembly,,
HardwareComponent,SPARE-ATLAS-STR-61-0378,Synthetic Atlas Copco Tensor STR-61 Tightening Spindle #378,Plant Maintenance (Synthetic AI Guild),Atlas Copco,Direct Automation Europe,SN-FAKE-ATLA-0378,,,,"{""CostInHUF"": 3100000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle G \u2013 Shelf 3-4"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle G – Shelf 3-4,InStorage,,,,False,Fastening,,
HardwareComponent,SPARE-SICK-MICROSCAN-0379,Synthetic SICK microScan3 Core Safety Laser Scanner #379,Plant Maintenance (Synthetic AI Guild),SICK,Direct Automation Europe,SN-FAKE-SICK-0379,,,,"{""CostInHUF"": 1250000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle A \u2013 Shelf 4-5"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle A – Shelf 4-5,InStorage,,,,False,Assembly,,
HardwareComponent,SPARE-SEW-MOVIPRO-0380,Synthetic SEW Eurodrive MOVIPRO Decentralized Inverter #380,Plant Maintenance (Synthetic AI Guild),SEW Eurodrive,Direct Automation Europe,SN-FAKE-SEW -0380,,,,"{""CostInHUF"": 1600000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle B \u2013 Shelf 5-1"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle B – Shelf 5-1,InStorage,,,,False,Assembly,,
HardwareComponent,SPARE-BALL-RFID-RWD-0381,Synthetic Balluff BIS-M 13.56MHz High-Temp RFID Reader #381,Plant Maintenance (Synthetic AI Guild),Balluff,Direct Automation Europe,SN-FAKE-BALL-0381,,,,"{""CostInHUF"": 480000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle C \u2013 Shelf 6-2"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle C – Shelf 6-2,InStorage,,,,False,Test,,
HardwareComponent,SPARE-TRUMPF-OPTIC-0382,Synthetic Trumpf BEO D70 Laser Seam Optical Focus Head #382,Plant Maintenance (Synthetic AI Guild),Trumpf,Direct Automation Europe,SN-FAKE-TRUM-0382,,,,"{""CostInHUF"": 4500000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle D \u2013 Shelf 7-3"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle D – Shelf 7-3,InStorage,,,,False,Welding,,
HardwareComponent,SPARE-TOX-E-PRESS-0383,Synthetic TOX ElectricDrive 50kN Servo Press Drive #383,Plant Maintenance (Synthetic AI Guild),TOX Pressotechnik,Direct Automation Europe,SN-FAKE-TOX -0383,,,,"{""CostInHUF"": 4800000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle E \u2013 Shelf 8-4"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle E – Shelf 8-4,InStorage,,,,False,Fastening,,
HardwareComponent,SPARE-HIRS-BOBCAT-0384,Synthetic Hirschmann BRS20 Industrial Managed Switch #384,Plant Maintenance (Synthetic AI Guild),Hirschmann,Direct Automation Europe,SN-FAKE-HIRS-0384,,,,"{""CostInHUF"": 720000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle F \u2013 Shelf 1-5"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle F – Shelf 1-5,InStorage,,,,False,Platform Operations,,
HardwareComponent,SPARE-SIEM-S7-1500-0385,Synthetic Siemens S7-1500 CPU 1516-3 PN/DP (Spare) #385,Plant Maintenance (Synthetic AI Guild),Siemens,Direct Automation Europe,SN-FAKE-SIEM-0385,,,,"{""CostInHUF"": 2850000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle G \u2013 Shelf 2-1"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle G – Shelf 2-1,InStorage,,,,False,Assembly,,
HardwareComponent,SPARE-BECK-AX5000-0386,Synthetic Beckhoff AX5000 Servo Drive 12A (Spare) #386,Plant Maintenance (Synthetic AI Guild),Beckhoff,Direct Automation Europe,SN-FAKE-BECK-0386,,,,"{""CostInHUF"": 1450000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle A \u2013 Shelf 3-2"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle A – Shelf 3-2,InStorage,,,,False,Robotics,,
HardwareComponent,SPARE-COGN-IN9912-0387,Synthetic Cognex In-Sight 9912 12MP Inspection Camera #387,Plant Maintenance (Synthetic AI Guild),Cognex,Direct Automation Europe,SN-FAKE-COGN-0387,,,,"{""CostInHUF"": 2200000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle B \u2013 Shelf 4-3"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle B – Shelf 4-3,InStorage,,,,False,Test,,
HardwareComponent,SPARE-KUKA-KRC4-PC-0388,Synthetic KUKA KRC4 Industrial Robot Controller PC #388,Plant Maintenance (Synthetic AI Guild),KUKA,Direct Automation Europe,SN-FAKE-KUKA-0388,,,,"{""CostInHUF"": 3900000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle C \u2013 Shelf 5-4"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle C – Shelf 5-4,InStorage,,,,False,Robotics,,
HardwareComponent,SPARE-FEST-VTUG-16-0389,Synthetic Festo VTUG Valve Terminal 16-Valve Multi #389,Plant Maintenance (Synthetic AI Guild),Festo,Direct Automation Europe,SN-FAKE-FEST-0389,,,,"{""CostInHUF"": 850000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle D \u2013 Shelf 6-5"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle D – Shelf 6-5,InStorage,,,,False,Assembly,,
HardwareComponent,SPARE-ATLAS-STR-61-0390,Synthetic Atlas Copco Tensor STR-61 Tightening Spindle #390,Plant Maintenance (Synthetic AI Guild),Atlas Copco,Direct Automation Europe,SN-FAKE-ATLA-0390,,,,"{""CostInHUF"": 3100000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle E \u2013 Shelf 7-1"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle E – Shelf 7-1,InStorage,,,,False,Fastening,,
HardwareComponent,SPARE-SICK-MICROSCAN-0391,Synthetic SICK microScan3 Core Safety Laser Scanner #391,Plant Maintenance (Synthetic AI Guild),SICK,Direct Automation Europe,SN-FAKE-SICK-0391,,,,"{""CostInHUF"": 1250000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle F \u2013 Shelf 8-2"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle F – Shelf 8-2,InStorage,,,,False,Assembly,,
HardwareComponent,SPARE-SEW-MOVIPRO-0392,Synthetic SEW Eurodrive MOVIPRO Decentralized Inverter #392,Plant Maintenance (Synthetic AI Guild),SEW Eurodrive,Direct Automation Europe,SN-FAKE-SEW -0392,,,,"{""CostInHUF"": 1600000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle G \u2013 Shelf 1-3"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle G – Shelf 1-3,InStorage,,,,False,Assembly,,
HardwareComponent,SPARE-BALL-RFID-RWD-0393,Synthetic Balluff BIS-M 13.56MHz High-Temp RFID Reader #393,Plant Maintenance (Synthetic AI Guild),Balluff,Direct Automation Europe,SN-FAKE-BALL-0393,,,,"{""CostInHUF"": 480000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle A \u2013 Shelf 2-4"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle A – Shelf 2-4,InStorage,,,,False,Test,,
HardwareComponent,SPARE-TRUMPF-OPTIC-0394,Synthetic Trumpf BEO D70 Laser Seam Optical Focus Head #394,Plant Maintenance (Synthetic AI Guild),Trumpf,Direct Automation Europe,SN-FAKE-TRUM-0394,,,,"{""CostInHUF"": 4500000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle B \u2013 Shelf 3-5"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle B – Shelf 3-5,InStorage,,,,False,Welding,,
HardwareComponent,SPARE-TOX-E-PRESS-0395,Synthetic TOX ElectricDrive 50kN Servo Press Drive #395,Plant Maintenance (Synthetic AI Guild),TOX Pressotechnik,Direct Automation Europe,SN-FAKE-TOX -0395,,,,"{""CostInHUF"": 4800000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle C \u2013 Shelf 4-1"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle C – Shelf 4-1,InStorage,,,,False,Fastening,,
HardwareComponent,SPARE-HIRS-BOBCAT-0396,Synthetic Hirschmann BRS20 Industrial Managed Switch #396,Plant Maintenance (Synthetic AI Guild),Hirschmann,Direct Automation Europe,SN-FAKE-HIRS-0396,,,,"{""CostInHUF"": 720000, ""Status"": ""InStorage"", ""WarehouseLocation"": ""Warehouse Aisle D \u2013 Shelf 5-2"", ""InspectionDate"": ""2026-09-01T00:00:00Z"", ""CalibrationValidUntil"": ""2027-09-01T00:00:00Z"", ""AssetClass"": ""High-Value Serialized Spare""}",,org-maintenance,Warehouse Aisle D – Shelf 5-2,InStorage,,,,False,Platform Operations,,
